"Sample_ID","Lactobacillus_crispatus","Lactobacillus_iners","Gardnerella_spp.","Lactobacillus_gasseri","Lactobacillus_jensenii","Bifidobacterium_spp.","Atopobium_vaginae","Prevotella_spp.","Lactobacillus_spp.","Lactobacillus_delbrueckii","Megasphaera_spp.","Aerococcus_spp.","Streptococcus_agalactiae","Streptococcus_anginosus","Anaerococcus_spp.","Species_Other","Streptococcus_luteciae","Shuttleworthia_spp.","Streptococcus_spp.","Veillonella_spp."
"fck023",0.339366515837104,92.658371040724,0.373303167420814,0,0,0,0,0.158371040723982,0,0,0,0,0,0,0,6.4705882352941,0,0,0,0
"fck024",0.571329639889197,77.0342797783934,0.233725761772853,0.0519390581717452,20.9400969529086,0,0,0.0519390581717452,0,0,0,0,0,0,0,1.11668975069252,0,0,0,0
"fck026",76.8461786520477,19.4775878748791,0,0,0.209609803289262,0,0.0967429861335053,0,0,0,0,0,0,0,0,3.36988068365043,0,0,0,0
"fck027",95.5179282868526,1.61022576361222,0.182602921646746,0.149402390438247,0.0581009296148738,0,0.166002656042497,0,0.224103585657371,0,0.141102257636122,0.0332005312084993,0,0,0,1.91733067729084,0,0,0,0
"fck028",91.4490527393753,5.61773096335308,0,0,0.131665569453588,0,0,0,0,0,0,0,0,0,0,2.80155072781801,0,0,0,0
"fck029",0.638147010163082,0.969038052469865,0.200898132829118,0,0.224533207279603,47.5655873316001,0,0,9.28858425904042,0,0,30.5128811155755,0,0,0,10.6003308910423,0,0,0,0
"fck030",0,0.220848056537102,89.6348645465253,0,0,0,2.56183745583039,0.0588928150765607,0,0,0,0,0,0,0,7.52355712603062,0,0,0,0
"fck031",97.5004138387684,0.35590134083761,0.281410362522761,0.157258731998014,0.0910445290514815,0,0,0,0.248303261049495,0,0,0,0,0,0,1.36566793577222,0,0,0,0
"fck032",0.278078170863587,97.6208867603893,0.324424532674185,0,0,0,0.0308975745403986,0.0617951490807972,0,0,0,0,0,0,0,1.68391781245172,0,0,0,0
"fck033",10.8296653101902,0.406942944938128,69.4045345071007,3.29706834980483,0.107964454779503,0,10.5472967361515,0.041524790299809,1.40353791213354,0,0.0747446225396562,0,0,0,0,3.88672037206212,0,0,0,0
"fck034",0.563452426687156,0.653092585478294,0,0,0.102445895761301,88.2955564092714,0,0.614675374567806,0,0,0,0,0,0.0640286848508132,0,9.70674862338329,0,0,0,0
"fck035",0.207693696947806,0.307025465053278,0,0,86.1206429474445,0,0,2.80837998916381,0,0,0.0722412858948889,0,0,1.49900668231895,1.16489073505508,7.82011919812172,0,0,0,0
"fck036",0.391791044776119,92.5746268656716,0.42910447761194,0,0.167910447761194,0,0.0746268656716418,3.35820895522388,0,0,0,0.42910447761194,0,0,0.186567164179104,2.38805970149254,0,0,0,0
"fck037",0.510377679482817,97.3573777929001,0.703187025065215,0.147442440739481,0,0,0,0,0,0,0.0567086310536464,0,0,0,0.0226834524214585,1.2022229783373,0,0,0,0
"fck038",0.171864732345954,97.8466360006066,0.151645352069959,0,0.0303290704139918,0,0.0151645352069959,0.0202193802759945,0,0,0,0,0,0,0,1.76414092908052,0,0,0,0
"fck039",0.694025347012673,89.2426071213036,0.603500301750151,0,0.226312613156307,0.135787567893784,0.196137598068799,0,0.588412794206397,0,3.86240193120097,0,0,0,0,4.45081472540736,0,0,0,0
"fck040",0.346380325597506,96.0685833044683,0.225147211638379,0,0.121233113959127,0,0.138552130239002,0,0.917907862833391,0,0.0519570488396259,0,0,0,0,2.13023900242466,0,0,0,0
"fck041",66.0833704859563,0.735621934908605,28.2657155595185,0,0.0891662951404369,0,0,0.0222915737851092,0,0,0,0,0,0,0,4.80383415069104,0,0,0,0
"fck042",0.261701056869653,49.028686462003,34.9874182184197,0,0.0805234021137393,0,1.33870156014092,1.98288877705083,0,0,6.04932058379466,1.57020634121792,0,0,0,4.70055359838954,0,0,0,0
"fck043",98.5729967069155,0.344989807119335,0,0,0.0627254194762427,0,0.0940881292143641,0,0.329308452250274,0,0,0,0,0,0,0.595891485024306,0,0,0,0
"fck044",0.226941157399903,0.286378127195115,86.1025557897012,0,0,0,0.0108067217809477,0,0,0,0,0,0,0,0,13.3733182039228,0,0,0,0
"fck045",0.582971800433839,93.5195227765727,1.5997830802603,0.0542299349240781,0.162689804772234,0,0.0677874186550976,0.691431670281996,0,0,0.745661605206074,0.366052060737527,0,0,0,2.20986984815618,0,0,0,0
"fck046",0.287569573283859,51.9202226345083,0.241187384044527,0,45,0.120593692022263,0.0371057513914657,0,0,0,0,0,0,0,0,2.39332096474954,0,0,0,0
"fck048",98.2369490465771,0.825257893091591,0.293841825570491,0,0.087527352297593,0,0.156298843388559,0,0,0,0,0,0,0,0,0.400125039074711,0,0,0,0
"fck049",98.5147527910686,0.598086124401914,0.20933014354067,0,0.0598086124401914,0,0.0498405103668262,0,0,0,0.0398724082934609,0,0,0,0,0.528309409888357,0,0,0,0
"fck050",0.532014187044988,0.952025387343662,0.214672391263767,88.1743513160351,0.112002986746313,0,0.130670151204032,0.261340302408064,6.10416277767407,0,0,0,0,0,0.0746686578308755,3.44409184244913,0,0,0,0
"fck051",0.386349001931745,98.7443657437218,0.177076625885383,0,0.0965872504829363,0,0.225370251126851,0.160978750804894,0,0,0,0,0,0,0,0.209272376046362,0,0,0,0
"fck052",98.3754116355653,0.812294182217344,0.373216245883644,0,0,0,0.21953896816685,0,0,0,0,0,0,0,0,0.21953896816685,0,0,0,0
"fck053",0.276854928017719,98.546511627907,0.415282392026578,0,0.0968992248062016,0,0.166112956810631,0,0,0,0,0,0,0,0,0.498338870431894,0,0,0,0
"fck054",0.36241610738255,28.1476510067114,0.416107382550336,0,67.744966442953,0.147651006711409,0.187919463087248,1.46308724832215,0,0,0,0,0,0,0.442953020134228,1.08724832214765,0,0,0,0
"fck055",0.446077145106271,0.590396221464183,0.236158488585673,0,0,93.1514038310155,0.0787194961952244,0,0,0,0,0.0393597480976122,0,0.879034374180005,0.55103647336657,4.02781422198898,0,0,0,0
"fck056",82.7866593164278,0.661521499448732,11.8798235942668,0.316979051819184,0,0,0.0413450937155458,0.0826901874310915,0,0,0.0551267916207277,0,0,0,0,4.17585446527012,0,0,0,0
"fck057",93.2778572357301,3.18554154206215,0.728123781042777,0,0,0,0.104017683006111,0.156026524509167,0,0,0,0,0,0,0,2.41841112989208,0,0,0.130022103757639,0
"fck058",0.1785501725985,29.6631353410308,46.3635281514105,0,0,0,3.2734198309725,0.1071301035591,0,0,17.3550767765742,2.8091893822164,0,0,0.1309367932389,0.119033448399,0,0,0,0
"fck059",0.845741512805241,96.617033948779,0.428826682549136,0,0.142942227516379,0,0.0476474091721263,0.083382966051221,0,0,0,0,0,0,0,1.83442525312686,0,0,0,0
"fck060",0.319634703196347,0.34703196347032,34.9315068493151,0,63.1324200913242,0,0.0730593607305936,0.0365296803652968,0,0,0,0,0,0,0,0.0730593607305936,0,0,1.08675799086758,0
"fck061",0.495540138751239,97.4876114965312,0.0941526263627354,0.0743310208126858,0.0495540138751239,0.0445986124876115,0.0842418235877106,0.406342913776016,0.0247770069375619,0,0.0198216055500496,0.0247770069375619,0,0.336967294350842,0.163528245787909,0.693756194251734,0,0,0,0
"fck062",0.161054172767204,76.3543191800878,15.7979502196193,1.40556368960469,0,0,0.146412884333821,0.117130307467057,0,0,0,4.48023426061493,0,0,0,1.53733528550512,0,0,0,0
"fck063",0.146252285191956,99.4149908592322,0.20109689213894,0,0,0,0.164533820840951,0,0,0,0,0,0,0,0,0.0731261425959781,0,0,0,0
"fck064",78.6923255274751,19.8237885462555,0,0,0.139114305587758,0,0.150707164386738,0,0,0,0.0463714351959193,0.0579642939948991,0,0,0,1.0897287271041,0,0,0,0
"fck066",98.4580444656945,0.669376045900072,0.442266316041119,0,0.131484580444657,0,0,0,0,0,0.059765718383935,0,0,0,0,0.23906287353574,0,0,0,0
"fck067",0.298792876777818,99.0916696545954,0.191227441137803,0,0,0,0.0717102904266762,0,0,0,0.239034301422254,0,0,0,0,0.107565435640014,0,0,0,0
"fck068",0.128259940145361,13.9589568191535,42.7960666951689,0,0,0,7.80247969217614,21.29115006413,0,0,6.43437366395896,6.17785378366823,0,0,0,1.36810602821719,0,0.0427533133817871,0,0
"fck069",0.294212292557348,82.6460718061876,16.3149910357192,0,0.03217946949846,0,0.0459706707120857,0.0367765365696686,0,0,0.0229853353560428,0.0137912012136257,0,0,0,0.593021652185905,0,0,0,0
"fck070",94.8884197828709,0.934861278648975,0.452352231604343,0,1.96019300361882,0,0,0.165862484921592,0.693606755126659,0,0.105548854041013,0,0,0,0,0.799155609167672,0,0,0,0
"fck071",0.481296968673478,98.7925356750823,0.202651355230938,0,0.109769484083425,0,0.033775225871823,0,0,0,0.0422190323397788,0,0,0,0,0.33775225871823,0,0,0,0
"fck072",0.30830809173518,98.393552574643,0.12440501947209,0.043271311120727,0.0594980527909996,0,0,0.102769363911727,0,0,0.0162267416702726,0.0270445694504543,0,0,0.0216356555603635,0.903288619645175,0,0,0,0
"fck073",0.486119994882947,93.1815274401944,0.447742100550083,0,0,0,0.127926314442881,0.0639631572214405,0,0,0.140718945887169,0.115133682998593,0,0,0,5.43686836382244,0,0,0,0
"fck074",97.664,1.168,0.304,0,0,0,0.032,0.144,0,0,0,0,0,0,0,0.688,0,0,0,0
"fck075",90.2664086917696,0.550677184104778,6.48906087215359,0.431611847001042,0.178598005655604,0,0.133948504241703,0.550677184104778,0,0,0,0,0,0,0.282780175621372,1.11623753534752,0,0,0,0
"fck076",97.6412087211526,1.02001785031238,0.280504908835905,0,0.165752900675762,0,0.114752008160143,0.140252454417952,0,0,0,0,0,0,0,0.637511156445237,0,0,0,0
"fck077",0.515691763665832,0.987181376160307,0.206276705466333,0,0,95.2409017238839,0.044202151171357,0.206276705466333,0,0,0,0,0,0.147340503904523,0,2.65212907028142,0,0,0,0
"fck078",94.8810135250813,2.63653483992467,0.753295668549906,0,0.17120356103407,0,0.188323917137476,0,0,0,0.0342407122068139,0.0684814244136278,0,0,0,1.26690635165211,0,0,0,0
"fck079",0.505305709954523,97.6082196395486,0.488462186289372,0.067374094660603,0,0,0.185278760316658,0,0.067374094660603,0,0,0,0,0,0,1.07798551456965,0,0,0,0
"fck080",0.323339212228101,0.470311581422693,77.5426219870664,0,0,0,20.7524985302763,0,0,0,0.146972369194591,0,0,0,0,0.764256319811875,0,0,0,0
"fck081",35.5815188528943,63.3563462559745,0,0,0.106213489113117,0,0.0663834306956984,0,0.730217737652682,0,0,0.0265533722782793,0,0,0,0.132766861391397,0,0,0,0
"fck082",97.1349557522124,1.36061946902655,0.342920353982301,0,0.199115044247788,0,0.165929203539823,0,0,0,0.0221238938053097,0,0,0,0,0.774336283185841,0,0,0,0
"fck083",0.486259485743756,97.6350106829736,0.331540558461652,0.0884108155897738,0.228394606940249,0,0.14735135931629,0.0810432476239593,0,0,0,0.0442054077948869,0,0,0,0.957783835555883,0,0,0,0
"fck084",0.35818519501194,0.902096046696737,29.4242504643141,0,66.8214380472274,0,0.0530644733351021,0.132661183337755,0,0,0,0,0,0,0,2.30830459007694,0,0,0,0
"fck085",97.7058029689609,0.9758123118447,0.342572407349735,0.124571784490813,0.134952766531714,0,0.0726668742863075,0.0830478563272086,0,0,0,0,0,0,0,0.560573030208657,0,0,0,0
"fck086",0.467418201814682,0.641554394647603,66.5750160388599,0.0641554394647603,0.100815690587481,0,19.4849234717258,0.0824855650261204,0,0,0.0549903766840803,11.8687563009807,0,0,0.0366602511227202,0.623224269086244,0,0,0,0
"fck087",98.6220180767521,0.844569565861609,0,0,0,0,0.0740850496369833,0,0,0,0,0.118536079419173,0,0,0,0.340791228330123,0,0,0,0
"fck088",0.23374415639609,98.7675308117297,0.127496812579686,0,0,0,0,0,0,0,0,0,0,0,0,0.871228219294518,0,0,0,0
"fck089",0.524200594094007,97.1518434387559,0,0,0,0,0.0524200594094007,1.03092783505155,0,0,0,0,0,0,0,1.24060807268915,0,0,0,0
"fck090",97.5648660144619,1.08464483198639,0.223309230114845,0,0.12760527435134,0,0.106337728626117,0.0957039557635049,0,0,0.0957039557635049,0.0531688643130583,0,0,0,0.648660144619312,0,0,0,0
"fck091",98.4117161716172,0.556930693069307,0.433168316831683,0.495049504950495,0,0,0.103135313531353,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck092",0.338631651693158,0.262612301313062,48.2515549412578,0,0.0760193503800968,0.117484450587422,15.4803040774015,26.4201796821009,0,0,0.0414651002073255,0.0138217000691085,0,0,0.463026952315135,8.5348997926745,0,0,0,0
"fck093",98.0329789905416,0.694735079936386,0.234368460701431,0,0.0837030216790826,0,0.0418515108395413,0.0920733238469909,0,0,0,0.0502218130074496,0,0,0,0.77006779944756,0,0,0,0
"fck094",10.9873793615442,87.3468819599109,0.180957683741648,0.0417594654788419,0.0417594654788419,0,0.0463994060876021,0,0,0,0.023199703043801,0.0324795842613215,0,0,0,1.29918337045286,0,0,0,0
"fck095",0.259316173645793,0.278524779101037,97.8966577026508,0.0432193622742989,0.0336150595466769,0,0.0960430272762197,0.0480215136381099,0,0,0.0384172109104879,0.0240107568190549,0,0,0,1.28217441413753,0,0,0,0
"fck096",97.6584934835432,0.574331787055445,0.30925557764524,0,0.0662690523525514,0,0.099403578528827,0.265076209410205,0.607466313231721,0,0.0441793682350342,0,0,0,0,0.375524629997792,0,0,0,0
"fck097",0.334878928387429,0.321998969603297,36.1926841834106,60.7547655847501,0,0,0,0.193199381761978,0,0,0.0772797527047913,0,0,0,0.669757856774858,1.4554353426069,0,0,0,0
"fck098",95.2493330597168,1.28257746767905,0.297557972501539,0.656679663451673,0,0,0.123127436897189,0.112866817155756,0.800328339831726,0,0.0718243381900267,0,0,0,0.841370818797455,0.564334085778782,0,0,0,0
"fck099",87.9901960784314,4.64665032679739,2.54289215686275,0.11233660130719,0.122549019607843,0,0.14297385620915,1.63398692810458,0,0,0.929330065359477,0.153186274509804,0,0,0,1.72589869281046,0,0,0,0
"fck100",0.230543523822831,71.6710912393461,0.272460528154255,0,25.5623864747799,0,0.139723347771413,0.307391365097108,0,0,0.055889339108565,0.0209585021657119,0,0,0.293419030319966,1.44613664943412,0,0,0,0
"fck1000",96.8346159430812,1.54639175257732,0,0.137941048351967,0.588064469289967,0,0.043560331058516,0.254101931174677,0.261361986351096,0,0.0508203862349354,0.043560331058516,0,0,0,0.181501379410483,0,0.0580804414113547,0,0
"fck1001",0.976857011735396,0.957188749754147,0.170458270504163,0.203238707139579,0.262243493083328,0,96.8727463449813,0.104897397233331,0,0,0,0,0,0.0196682619812496,0,0.432701763587491,0,0,0,0
"fck1002",0.461989027760591,98.5686589943489,0.573361382667162,0.0907478447386875,0.0494988244029204,0.0742482366043806,0.0618735305036505,0.0329992162686136,0,0,0.0247494122014602,0,0,0,0,0.0618735305036505,0,0,0,0
"fck1003",0.397815386690041,0.418043287708179,69.644663205448,0.107882138763401,0.107882138763401,28.0291281774661,0.0741689703998382,0.128110039781539,0,0,0,0.0134852673454251,0.128110039781539,0.188793742835952,0,0.761917605016519,0,0,0,0
"fck1004",0.589874894665197,98.3924288584949,0.213910676087379,0.0842678420950282,0.0713035586957931,0,0.142607117391586,0,0,0,0.0842678420950282,0.0388928501977053,0,0,0,0.382446360277436,0,0,0,0
"fck1005",0.764122623487674,1.04612025834622,17.7385609023924,78.6955335213318,0.309287728554535,0,0,0.0272900936959884,0,0,0,0,0,0,0,1.41908487219139,0,0,0,0
"fck1006",0.202948725601385,7.33599952247359,0,0,91.5776278875425,0,0,0,0.871485704053005,0,0,0,0,0,0,0.0119381603294932,0,0,0,0
"fck1007",0.381084358219297,0.340666320226341,60.0265604249668,0.127028119406432,0.0750620705583463,0,5.58923725388302,4.61920434205208,0,0,18.626941509325,3.66071944107627,0,0,0.0173220162826953,6.53617414400369,0,0,0,0
"fck1008",96.0134533583935,0.603422692650114,1.62231674745277,0.385794836284499,0,0,0.0989217528934613,0.544069640914037,0,0.217627856365615,0,0,0,0,0.0395687011573845,0.474824413888614,0,0,0,0
"fck1009",0.358818658570246,88.2072867789125,0.186309688103781,0.14490753519183,0.0897046646425614,0,0.09660502346122,4.13331493237648,0,0,0.0690035881865857,0.0138007176373171,0,0.165608611647806,0.62793265249793,5.67209494893735,0,0,0,0.234612199834391
"fck101",0.675271390717155,9.74442260022224,49.3119070005983,0.196597999829045,0.0598341738610138,0.0854773912300197,8.46226173177195,1.53004530301735,0,0,0,27.8827250192324,0,0,0,2.05145738952047,0,0,0,0
"fck1010",2.65270506108202,2.478184991274,2.68760907504363,0,81.9546247818499,0,9.14485165794066,0.244328097731239,0,0,0.209424083769634,0,0,0,0,0.628272251308901,0,0,0,0
"fck1011",95.5943691345151,3.64963503649635,0.173792144595064,0,0,0,0.0347584289190129,0.21724018074383,0.0260688216892596,0.112964893986792,0,0,0,0,0,0.191171359054571,0,0,0,0
"fck1012",98.9429308500598,0.453029635688668,0,0.0503366261876298,0.0880890958283521,0,0.0503366261876298,0.0817970175548984,0.138425722015982,0,0.0943811741018058,0,0,0,0,0.069212861007991,0,0,0,0.0314603913672686
"fck1013",98.7164413090339,0.62708210856359,0.22535763276504,0.117577895355673,0,0,0.0979815794630609,0.0293944738389183,0.0783852635704488,0,0.0391926317852244,0,0,0,0,0.0685871056241426,0,0,0,0
"fck1014",0.767377531899705,95.2440439011332,0.347996787721959,0.142767912911573,0.0624609618988132,0,0.0446149727848666,0,1.36521816721692,0,0,0,0,0,0,1.76675292228071,0,0,0.258766842152226,0
"fck1015",1.88330871491876,96.3626292466765,0.535450516986706,0.387740029542098,0,0,0.166174298375185,0.110782865583456,0,0,0,0.0738552437223043,0,0.313884785819793,0.166174298375185,0,0,0,0,0
"fck1016",0.554462529064568,3.48774816669648,46.4228223931318,0.134144160257557,0.107315328206045,0.0715435521373636,9.49740654623502,19.4598461813629,0,0,0,6.81452334108389,0,0,0.617063137184761,12.5022357360043,0,0,0,0.330888928635307
"fck1017",69.2390303774164,29.1807302853636,0.260816201288739,0.245474071801166,0.0920527769254373,0,0.0460263884627186,0.184105553850875,0,0,0.0920527769254373,0.0767106474378644,0,0,0,0.58300092052777,0,0,0,0
"fck1018",97.4124605148195,2.02970629746623,0,0.1276967538141,0.0470461724578265,0,0.0604879360172055,0.0806505813562739,0,0,0,0.0201626453390685,0,0,0,0.221789098729753,0,0,0,0
"fck1019",0.564009790358625,0.446951154623816,37.2246461636693,56.1881451527083,0.106416941577099,0,0.489517931254656,0.0744918591039694,0,0,0,0.0638501649462594,0.138342024050229,0,0.0744918591039694,4.62913695860381,0,0,0,0
"fck102",98.2968117146121,0.373870599231488,0.394641188077682,0,0.114238238654066,0,0.249247066154325,0,0,0,0.0830823553847752,0.0623117665385814,0,0,0,0.425797071346972,0,0,0,0
"fck1020",98.3805668016194,0.578368999421631,0.520532099479468,0.318102949681897,0,0,0.202429149797571,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck1021",97.9463159791029,1.24301927580616,0.612502251846514,0.144118176905062,0,0,0,0,0,0,0,0,0,0,0.0540443163393983,0,0,0,0,0
"fck1022",97.1909194839131,1.3718765311122,0,0.57161522129675,0.2286460885187,0,0.11432304425935,0.146986771190593,0,0,0,0,0,0,0.163318634656214,0.212314225053079,0,0,0,0
"fck1023",98.4309148674058,0.713220514815535,0.324191143097971,0.233417623030539,0.0907735200674318,0.0648382286195941,0,0.0713220514815535,0,0,0.0453867600337159,0.0259352914478376,0,0,0,0,0,0,0,0
"fck1024",1.19136262099777,1.04244229337305,0.335070737155622,0.124100273020601,0,26.7187887813353,67.9200794241747,0.136510300322661,1.07967237527923,0,0.136510300322661,0,0,0,0,1.31546289401837,0,0,0,0
"fck1025",98.260585965103,0.510952872750992,0.141327390335381,0.108713377181062,0.130456052617275,0,0.0706636951676904,0,0.217426754362124,0,0,0.0434853508724249,0.146763059194434,0,0,0.369625482415611,0,0,0,0
"fck1026",0.796956141703944,96.8481670008741,0.200524448557766,0.143966270759422,0.0976913980153221,0,0.0462748727441,0.0771247879068332,1.37796287726875,0,0.0308499151627333,0.0565581777983444,0,0,0,0.3239241092087,0,0,0,0
"fck1027",0.495841330774152,67.0238856899126,17.6476860737897,0.101300917039881,0.0746427809767541,0,1.61015141821284,0.501172957986778,0,0,8.25869055235658,3.74280230326296,0,0,0,0.54382597568778,0,0,0,0
"fck1028",0.929916080743933,96.3483783170787,0.657745520526196,0,0,0,0.362894080290315,0.249489680199592,0,0,1.17940576094352,0.0907235200725788,0,0,0,0.181447040145158,0,0,0,0
"fck1029",0.54592164418754,0.610147719974309,0,0,0,2.37636480411047,0.0642260757867694,0.27296082209377,0,94.5086705202312,0.0321130378933847,0,0,0,0.112395632626846,1.41297366730893,0.0642260757867694,0,0,0
"fck103",0.236822001527884,95.6913674560733,3.70511841100076,0,0,0,0,0.0840336134453782,0,0,0,0,0,0,0,0.282658517952635,0,0,0,0
"fck1030",0.237546286592608,0.405226018305037,50.0663732271362,45.2595542513799,0,0,0.062879899392161,0.125759798784322,0,0,0,0,0,0,0,3.84266051840984,0,0,0,0
"fck1031",0.530888030888031,0.756113256113256,97.7477477477478,0.160875160875161,0,0,0.225225225225225,0.209137709137709,0,0,0.0804375804375804,0,0,0,0,0.289575289575289,0,0,0,0
"fck1032",1.02998397802701,98.5122453650721,0,0.251773861295491,0,0,0,0.114442664225223,0,0,0,0,0,0,0,0.0915541313801785,0,0,0,0
"fck1033",98.4434481008375,0.888249725065561,0.152271381439811,0.160730902630911,0.0761356907199053,0.0507571271466035,0.0676761695288047,0,0,0,0.0676761695288047,0,0,0,0,0.0930547331021064,0,0,0,0
"fck1034",0.5772208925806,0.520906659158102,18.4992256792904,79.7550330846121,0.0563142334224975,0,0.197099816978741,0.140785583556244,0,0,0,0.0703927917781219,0,0,0,0.183021258623117,0,0,0,0
"fck1035",0.672494956287828,1.03115893297467,0,0.246581483972204,0.134498991257566,0,97.4221026675633,0.112082492714638,0,0,0,0,0,0.134498991257566,0,0.246581483972204,0,0,0,0
"fck1036",1.12968525532193,98.1454877889513,0.261198902964608,0.18936920464934,0.111009533759958,0,0.0326498628705759,0,0,0,0.0522397805929215,0.0195899177223456,0,0,0,0.0587697531670367,0,0,0,0
"fck1037",99.3484890490712,0.21717031697625,0.138619351261436,0.0785509657148138,0.0508270954625266,0,0.036965160336383,0.0323445152943351,0.069309675630718,0,0,0,0,0,0,0.0277238702522872,0,0,0,0
"fck1038",1.6391814027419,96.920325849394,0.725213590303994,0.31790184780449,0,0,0.208623087621697,0.0993443274389032,0,0,0,0,0.0695410292072323,0,0,0.0198688654877806,0,0,0,0
"fck1039",5.202433396266,0.943989930774072,31.6131739039228,59.1986574365429,0,0,0.0839102160688064,0.0314663310258024,0,0,0,0.975456261799874,0,0,0,1.47891755821271,0,0,0,0.471994965387036
"fck104",97.5521772738985,1.12084514300438,0,0,0.128832775057975,0,0.15459933006957,0.180365885081165,0.438031435197114,0,0,0,0,0,0,0.425148157691317,0,0,0,0
"fck1040",0.505192253718776,68.8277668631303,0.224529890541678,0.130975769482646,30.1431378052203,0,0,0.0561324726354196,0,0,0,0.0467770605295163,0,0,0,0.0654878847413228,0,0,0,0
"fck1041",97.278235820006,0.685407767954703,0.486738849706963,0.119201350948644,0.109267905036257,0,0.158935134598192,0.39733783649548,0,0,0.158935134598192,0,0,0,0.109267905036257,0.49667229561935,0,0,0,0
"fck1042",97.401948538596,0.874344241818636,0.449662752935299,0.324756432675493,0,0,0.324756432675493,0.024981264051961,0.23732200849363,0,0.0624531601299026,0.0874344241818636,0.0999250562078441,0,0,0.112415688233825,0,0,0,0
"fck1043",0.328389250725193,0.45974495101527,7.44348968310437,90.7777352088008,0.0602046959662854,0,0,0.207979858792622,0,0,0.0492583876087789,0.0164194625362596,0,0,0.120409391932571,0.536369109517815,0,0,0,0
"fck1044",0.537772087067862,65.4801536491677,5.42893725992318,26.8117797695263,0,0,0.230473751600512,0.409731113956466,0,0,0.230473751600512,0.153649167733675,0,0,0,0.640204865556979,0,0.0768245838668374,0,0
"fck1045",98.5994397759104,1.01858925388337,0.17825311942959,0.12095747389865,0,0,0.0318309141838554,0,0.0509294626941686,0,0,0,0,0,0,0,0,0,0,0
"fck1046",98.2066454255803,0.791989076012745,0.291306326809285,0.154756486117433,0.118343195266272,0.118343195266272,0.109239872553482,0,0,0,0.118343195266272,0.0455166135639508,0,0,0,0.0455166135639508,0,0,0,0
"fck1047",98.4363822176801,0.664282064384262,0.347470618293306,0.112416964741952,0,0.102197240674502,0.0613183444047011,0.132856412876852,0,0,0.122636688809402,0,0,0,0,0.0204394481349004,0,0,0,0
"fck1048",0.978535353535354,97.7272727272727,0.481376262626263,0.220959595959596,0.055239898989899,0,0.0631313131313131,0.205176767676768,0,0,0.0473484848484848,0,0,0,0,0.173611111111111,0,0,0,0.0473484848484848
"fck1049",1.09675846941262,96.5309935819319,0.844910228288244,0.381834430091803,0.178731009830206,0,0.154358599398814,0.170606873019742,0,0,0.0812413681046389,0.0974896417255667,0,0,0,0.446827524575513,0,0.0162482736209278,0,0
"fck105",0.474769397721107,83.7628865979381,0.420510037981552,0,13.781877373847,0,0.0949538795442214,0.10851871947911,0,0.257731958762887,0.0949538795442214,0.0678241996744438,0,0,0,0.935973955507325,0,0,0,0
"fck1050",74.3459055385661,0.876656472986748,0.129119945633707,0.237852531430513,5.01529051987768,0,0,0.108732585796806,18.3690112130479,0,0.0407747196738022,0.0135915732246007,0,0.645599728168536,0.17669045191981,0.0407747196738022,0,0,0,0
"fck1052",0.908068840266367,82.0461817867336,0,16.4403701461558,0.0951310213612384,0,0.103779296030442,0,0,0,0,0,0,0,0,0.406468909452564,0,0,0,0
"fck1053",0.641900024071251,98.5878199470432,0.208617507823157,0.200593757522266,0,0,0.0641900024071251,0.136403755115141,0,0,0,0,0,0,0,0.160475006017812,0,0,0,0
"fck1054",4.7309096682013,0.571519288775996,0,0.333386251785998,0.127004286394666,8.17590093665661,79.7428163200508,1.66693125892999,0,0,0,0,0,0,1.22241625654866,2.85759644387998,0,0,0.571519288775996,0
"fck1055",98.4645973710372,0.69590191096874,0,0.19882911741964,0,0,0.0662763724732133,0.09941455870982,0.39765823483928,0,0.0441842483154755,0.0331381862366066,0,0,0,0,0,0,0,0
"fck1056",39.7530138194649,55.3660688032931,1.02910908556307,1.85239635401353,0.470449867685975,0,0,0.147015583651867,1.38194648632755,0,0,0,0,0,0,0,0,0,0,0
"fck1057",21.7827806510496,70.5050197748707,4.06905993306967,0,0.441131731061758,0,0,0.0532400365074536,1.34621235168847,0,0,0.973532096136294,0,0,0,0.829023425616063,0,0,0,0
"fck1059",2.31667623970898,1.34022592379858,0.402067777139575,95.5389622822133,0,0,0.172314761631246,0.0574382538770821,0,0,0,0.0382921692513881,0,0,0,0.134022592379858,0,0,0,0
"fck106",0.340589367688435,62.5203613208944,0.22212350066637,1.12542573670961,35.4805271731082,0,0.0888494002665482,0,0,0,0,0,0,0,0,0.22212350066637,0,0,0,0
"fck1060",0.900244919573707,96.5512676242801,0.37068908453035,1.27093400410406,0.165486198451049,0,0.145627854636923,0.0926722711325875,0,0,0,0.0926722711325875,0.0330972396902098,0,0,0.377308532468392,0,0,0,0
"fck1061",0.489341357781652,96.5971089487598,0.163113785927218,2.03048540412847,0.151864559311547,0,0.0562461330783509,0.0506215197705158,0,0,0,0,0,0.0168738399235053,0,0.444344451318972,0,0,0,0
"fck1062",63.4931093175205,35.7272278043156,0.104321089331796,0.126283423927964,0.247076264206885,0.0301982100697304,0,0,0.0439246691923351,0,0,0.0164717509471257,0.0274529182452095,0,0,0.183934552242903,0,0,0,0
